# Server version 0.08 running on 192.168.1.160:8123
# Game ID: 16
# Board class: halma.CCBoard
# Timeout: 300000
# Date: Sat Mar 15 16:57:25 EDT 2014
# Player 1: Player-0, 'random', running on localhost
# Player 2: Player-1, 'random', running on 192.168.1.160
# Player 3: Player-2, 'random', running on 192.168.1.160
# Player 4: Player-3, 'random', running on 192.168.1.160
START Player-0 random
2 (5,13) (4,12)
3 (15,14) (14,13)
0 (11,10) (12,11)
1 (13,5) (14,4)
2 (4,12) (4,11)
3 (12,14) (13,15)
0 (4,4) (5,5)
1 (12,1) (11,1)
2 (4,11) (4,12)
3 (10,6) (9,7)
0 (5,5) (6,6)
1 (11,2) (12,1)
2 (3,11) (2,11)
3 (15,13) (14,14)
0 (6,6) (7,7)
1 (11,0) (10,1)
2 (3,14) (2,15)
3 (9,7) (9,8)
0 (7,7) (8,8)
1 (10,1) (10,2)
2 (4,13) (3,13)
3 (15,12) (13,14)
3 (13,14) (13,12)
3 (13,12) (11,10)
3 null null
0 (8,8) (9,9)
1 (11,1) (12,2)
2 (5,9) (6,9)
3 (15,15) (15,14)
0 (9,9) (10,10)
1 (12,2) (12,3)
2 (2,11) (3,11)
3 (13,15) (13,14)
0 (10,10) (11,11)
1 (12,1) (11,1)
2 (2,12) (2,13)
3 (11,10) (11,9)
0 (11,11) (12,12)
1 (15,4) (15,2)
1 (15,2) (13,0)
1 null null
2 (0,12) (1,12)
3 (13,10) (13,11)
0 (12,12) (13,12)
1 (13,4) (13,5)
2 (1,12) (2,11)
3 (13,14) (13,15)
0 (13,12) (14,12)
1 (10,2) (11,3)
2 (2,13) (1,12)
3 (13,15) (13,14)
0 (2,5) (3,6)
1 (11,3) (10,3)
2 (4,12) (5,12)
3 (9,8) (8,8)
0 (3,6) (4,7)
1 (12,3) (13,3)
2 (0,15) (1,14)
3 (13,11) (12,12)
0 (7,6) (8,7)
1 (14,1) (14,2)
2 (1,15) (1,13)
2 (1,13) (1,15)
2 (1,15) (1,13)
2 (1,13) (1,15)
2 null null
3 (14,15) (12,13)
3 null null
0 (8,7) (9,8)
1 (15,0) (15,2)
1 null null
2 (5,12) (5,13)
3 (15,14) (14,15)
0 (9,8) (10,9)
1 (14,4) (13,4)
2 (1,15) (1,13)
2 (1,13) (1,15)
2 (1,15) (1,13)
2 (1,13) (1,15)
2 null null
3 (10,14) (11,14)
0 (10,9) (11,10)
1 (15,1) (14,0)
2 (0,14) (2,14)
2 (2,14) (0,14)
2 null null
3 (9,13) (10,14)
0 (11,10) (13,12)
0 null null
1 (15,2) (14,3)
2 (3,15) (4,15)
3 (10,14) (11,13)
0 (13,12) (15,14)
