# Server version 0.08 running on 192.168.1.160:8123
# Game ID: 20
# Board class: halma.CCBoard
# Timeout: 300000
# Date: Sat Mar 15 17:06:40 EDT 2014
# Player 1: Player-0, 'random', running on localhost
# Player 2: Player-1, 'random', running on 192.168.1.160
# Player 3: Player-2, 'random', running on 192.168.1.160
# Player 4: Player-3, 'random', running on 192.168.1.160
START Player-0 random
2 (5,13) (6,12)
3 (14,10) (15,9)
0 (0,0) (0,1)
1 (13,5) (12,6)
2 (3,14) (4,14)
3 (11,13) (12,14)
0 (0,1) (0,0)
1 (14,0) (13,1)
2 (3,12) (2,12)
3 (13,13) (12,12)
0 (0,0) (0,1)
1 (12,6) (11,6)
2 (2,11) (3,10)
3 (15,9) (15,8)
0 (0,1) (0,0)
1 (11,6) (10,6)
2 (4,11) (3,11)
3 (13,11) (11,11)
3 null null
0 (0,0) (0,1)
1 (15,0) (15,1)
2 (6,12) (6,11)
3 (14,14) (15,13)
0 (0,1) (0,0)
1 (13,0) (12,0)
2 (0,12) (2,10)
2 (2,10) (4,12)
2 (4,12) (2,10)
2 null null
3 (13,12) (15,10)
3 (15,10) (13,12)
3 (13,12) (11,12)
3 (11,12) (13,12)
3 (13,12) (11,12)
3 (11,12) (13,10)
3 (13,10) (11,12)
3 (11,12) (11,10)
3 (11,10) (13,12)
3 (13,12) (11,12)
3 null null
0 (0,0) (0,1)
1 (15,3) (15,5)
1 (15,5) (15,3)
1 null null
2 (0,11) (1,10)
3 (12,11) (13,11)
0 (0,1) (0,0)
1 (11,0) (9,2)
1 null null
2 (2,14) (3,14)
3 (13,11) (13,12)
0 (0,0) (0,1)
1 (9,2) (8,3)
2 (3,15) (4,15)
3 (14,11) (15,10)
0 (0,1) (0,0)
1 (12,1) (11,0)
2 (4,14) (5,15)
3 (11,11) (12,11)
0 (0,0) (0,1)
1 (12,0) (11,1)
2 (4,15) (6,15)
2 (6,15) (4,15)
2 null null
3 (15,14) (15,15)
0 (0,1) (0,0)
1 (11,1) (12,1)
2 (2,12) (0,10)
2 (0,10) (2,12)
2 null null
3 (15,8) (14,8)
0 (0,0) (0,1)
1 (12,3) (13,3)
2 (3,14) (2,15)
3 (12,12) (14,12)
3 null null
0 (0,1) (0,0)
1 (7,0) (7,1)
2 (2,12) (4,10)
2 (4,10) (2,12)
2 null null
3 (15,13) (14,14)
0 (0,0) (0,1)
1 (10,1) (9,0)
2 (6,11) (7,11)
3 (10,14) (11,14)
0 (0,1) (0,0)
1 (8,3) (7,4)
2 (5,15) (6,14)
3 (14,15) (12,13)
3 null null
0 (0,0) (0,1)
1 (9,0) (8,1)
2 (3,10) (3,9)
3 (14,12) (14,11)
0 (0,1) (0,0)
1 (15,4) (15,5)
2 (4,15) (3,14)
3 (12,15) (14,13)
3 (14,13) (14,15)
3 (14,15) (14,13)
3 (14,13) (12,15)
3 (12,15) (10,13)
3 null null
0 (0,0) (0,1)
1 (15,2) (15,0)
1 (15,0) (15,2)
1 null null
2 (1,13) (2,14)
3 (13,14) (14,15)
0 (0,1) (0,0)
1 (13,1) (11,1)
1 null null
2 (3,9) (2,9)
3 (10,13) (9,14)
0 (0,0) (0,1)
1 (12,1) (10,1)
1 null null
2 (1,11) (1,12)
3 (15,15) (13,15)
3 (13,15) (15,13)
3 (15,13) (13,15)
3 (13,15) (15,15)
3 null null
0 (0,1) (0,0)
1 (10,6) (9,6)
2 (2,14) (3,13)
3 (13,12) (13,11)
0 (0,0) (0,1)
1 (15,2) (14,3)
2 (3,11) (2,11)
3 (12,14) (12,12)
3 (12,12) (10,12)
3 null null
0 (0,1) (0,0)
1 (7,4) (6,5)
2 (1,12) (3,10)
2 (3,10) (1,8)
2 (1,8) (3,10)
2 (3,10) (1,12)
2 (1,12) (3,10)
2 (3,10) (1,8)
2 (1,8) (3,10)
2 null null
3 (11,12) (9,12)
3 (9,12) (11,12)
3 (11,12) (13,14)
3 (13,14) (11,12)
3 null null
0 (0,0) (0,1)
1 (13,3) (13,2)
2 (6,14) (6,15)
3 (11,12) (9,12)
3 (9,12) (11,12)
3 null null
0 (0,1) (0,0)
1 (10,1) (9,0)
2 (1,14) (1,15)
3 (12,11) (11,11)
0 (0,0) (0,1)
1 (9,6) (8,6)
2 (0,14) (0,13)
3 (14,8) (15,8)
0 (0,1) (0,0)
1 (11,0) (11,2)
1 null null
2 (2,9) (2,8)
3 (14,15) (13,15)
0 (0,0) (0,1)
1 (13,2) (14,1)
2 (3,10) (4,10)
3 (15,10) (15,11)
0 (0,1) (0,0)
1 (11,1) (12,0)
2 (4,10) (3,9)
3 (14,14) (14,13)
0 (0,0) (0,1)
1 (8,6) (8,7)
2 (2,15) (0,15)
2 null null
3 (11,11) (9,13)
3 (9,13) (9,15)
3 (9,15) (9,13)
3 null null
0 (0,1) (0,0)
1 (15,5) (14,5)
2 (1,10) (2,9)
3 (13,15) (13,14)
0 (0,0) (0,1)
1 (14,1) (13,1)
2 (2,9) (3,8)
3 (9,13) (10,14)
0 (0,1) (0,0)
1 (7,1) (6,2)
2 (2,8) (1,9)
3 (14,11) (13,10)
0 (0,0) (0,1)
1 (6,2) (6,3)
2 (7,11) (6,10)
3 (11,12) (12,11)
0 (0,1) (0,0)
1 (12,0) (12,1)
2 (3,14) (3,15)
3 (12,11) (12,12)
0 (0,0) (0,1)
1 (9,0) (8,0)
2 (1,9) (0,8)
3 (13,14) (15,12)
3 (15,12) (13,14)
3 (13,14) (15,12)
3 (15,12) (15,10)
3 null null
0 (0,1) (0,0)
1 (12,1) (12,2)
2 (3,8) (4,7)
3 (10,12) (11,11)
0 (0,0) (0,1)
1 (14,5) (13,6)
2 (6,15) (5,15)
3 (15,10) (14,10)
0 (0,1) (0,0)
1 (11,2) (10,2)
2 (2,11) (2,13)
2 (2,13) (4,13)
2 (4,13) (2,13)
2 (2,13) (2,11)
2 null null
3 (12,13) (12,11)
3 (12,11) (14,11)
3 (14,11) (12,11)
3 (12,11) (14,9)
3 null null
0 (0,0) (0,1)
1 (14,2) (14,1)
2 (0,8) (1,8)
3 (11,11) (10,10)
0 (0,1) (0,0)
1 (13,6) (12,5)
2 (6,10) (5,9)
3 (9,14) (8,13)
0 (0,0) (0,1)
1 (10,2) (10,3)
2 (0,13) (1,12)
3 (12,12) (12,13)
0 (0,1) (0,0)
1 (12,5) (13,4)
2 (1,8) (2,8)
3 (10,10) (11,10)
0 (0,0) (0,1)
1 (8,0) (9,1)
2 (4,7) (5,7)
3 (11,14) (10,13)
0 (0,1) (0,0)
1 (6,5) (5,4)
2 (5,7) (4,7)
3 (14,13) (15,12)
0 (0,0) (0,1)
1 (14,3) (12,5)
1 null null
2 (1,12) (1,13)
3 (10,14) (9,13)
0 (0,1) (0,0)
1 (12,2) (13,3)
2 (3,13) (2,14)
3 (8,13) (7,14)
0 (0,0) (0,1)
1 (8,7) (7,7)
2 (5,9) (6,9)
3 (14,10) (12,12)
3 (12,12) (12,14)
3 null null
0 (0,1) (0,0)
1 (10,3) (11,4)
2 (1,13) (3,11)
2 (3,11) (1,9)
2 (1,9) (3,7)
2 null null
3 (11,10) (11,9)
0 (0,0) (0,1)
1 (13,1) (12,1)
2 (3,9) (4,8)
3 (15,15) (14,14)
0 (0,1) (0,0)
1 (14,1) (15,0)
2 (4,7) (3,6)
3 (10,13) (11,14)
0 (0,0) (0,1)
1 (7,7) (6,6)
2 (1,15) (2,15)
3 (15,8) (15,7)
0 (0,1) (0,0)
1 (12,1) (11,1)
2 (3,7) (3,8)
3 (14,14) (15,14)
0 (0,0) (0,1)
1 (6,6) (5,5)
2 (2,14) (3,14)
3 (14,9) (12,11)
3 null null
0 (0,1) (0,0)
1 (5,4) (5,3)
2 (0,15) (1,14)
3 (11,9) (12,8)
0 (0,0) (0,1)
1 (5,5) (5,4)
2 (2,8) (3,9)
3 (12,14) (13,14)
0 (0,1) (0,0)
1 (5,3) (4,4)
2 (3,8) (2,7)
3 (9,13) (10,13)
0 (0,0) (0,1)
1 (11,1) (11,2)
2 (3,14) (4,15)
3 (10,13) (11,12)
0 (0,1) (0,0)
1 (12,5) (12,6)
2 (2,12) (2,13)
3 (11,14) (10,15)
0 (0,0) (0,1)
1 (4,4) (3,3)
2 (3,6) (3,5)
3 (13,14) (14,14)
0 (0,1) (0,0)
1 (9,1) (8,0)
2 (3,9) (4,10)
3 (14,14) (14,13)
0 (0,0) (0,1)
1 (15,0) (14,1)
2 (6,9) (7,9)
3 (15,14) (15,13)
0 (0,1) (0,0)
1 (6,3) (7,3)
2 (3,15) (3,14)
3 (11,12) (12,12)
0 (0,0) (0,1)
1 (14,1) (13,1)
2 (2,11) (1,10)
3 (7,14) (8,14)
0 (0,1) (0,0)
1 (8,0) (8,2)
1 (8,2) (8,0)
1 (8,0) (8,2)
1 (8,2) (8,0)
1 null null
2 (2,13) (0,15)
2 null null
3 (15,7) (14,8)
0 (0,0) (0,1)
1 (13,4) (14,3)
2 (2,10) (3,10)
3 (12,12) (14,10)
3 (14,10) (12,12)
3 (12,12) (12,14)
3 null null
0 (0,1) (0,0)
1 (11,4) (10,3)
2 (1,10) (1,9)
3 (12,14) (11,14)
0 (0,0) (0,1)
1 (5,4) (3,2)
1 (3,2) (5,4)
1 (5,4) (3,2)
1 (3,2) (1,4)
1 (1,4) (3,2)
1 null null
2 (1,14) (0,14)
3 (8,14) (9,13)
0 (0,1) (0,0)
1 (15,3) (15,4)
2 (3,14) (4,14)
3 (14,13) (13,14)
0 (0,0) (0,1)
GAMEOVER 
WINNER Player-1
# Game ended: Sat Mar 15 17:06:40 EDT 2014
